latitude,longitude,group,soil_type,land_use,population_density,groundwater_level,rainfall,elevation,proximity_to_water,borewells,water_retention,feasibility,temperature,vegetation_cover,aquifer_type,borewell_depth,water_quality,recharge_rate,extraction_rate
13.13221430291078,77.46381887197371,3,sand,urban,2614.040327171852,34.331509912661254,839.2159723134079,916.9268291750835,2.5733168680734346,37.0,low,0,20.053391419696887,7.729171603243713,unconfined,42.38085628963786,moderate,62.12697366328999,74.39267511831561
12.939957867014959,77.47647893480305,2,silt,agricultural,336.45212130340656,7.5294678542772155,1008.750595359454,844.8085487283076,1.5375283614423207,36.0,high,1,29.84871566113602,50.073637593315325,unconfined,16.130122789784497,good,164.58108800512076,18.659688419946797
12.891557176667947,77.62254782276639,4,clay,mixed,1372.271795506696,11.087794029732901,964.7995303759957,848.7900195279302,0.7967627949220797,52.0,low,1,28.778326035758145,28.31422618299697,unconfined,20.293170930421667,moderate,65.18268228688005,88.18321995960339
12.966539012260009,77.65749170927134,4,clay,mixed,1663.1293981343874,,840.8175322311521,820.4256467936397,2.301700182477669,53.0,low,1,28.95106225730092,34.56631020987469,unconfined,20.89973002092683,good,94.93630568052649,114.929108464236
13.159335529923815,77.65891964572594,3,sand,urban,4565.090604859805,34.62972719406231,793.8081495036308,912.6802630064844,2.6176619322997983,39.0,low,0,26.59244537050872,12.987718291146285,confined,40.053346513590135,moderate,79.6758446056932,89.71831992111173
12.95625915159549,77.6014666777263,4,loam,mixed,1414.1516184217105,17.84335844964628,960.187744308286,835.8742510542888,0.9650591061039282,77.0,low,0,23.447869286545366,38.90379522254013,unconfined,29.582802940376517,good,60.37386638282354,125.69726165577583
12.783887167964705,77.56904356968478,2,silt,agricultural,128.46331406937313,5.549907558879141,954.0475943197857,899.564517667435,0.9309739448793988,46.0,high,1,28.93648649090481,68.2551383891236,unconfined,15.923255807309918,good,126.21310504454283,19.285955205729984
13.060338585537698,77.77600368581908,3,sand,industrial,2207.0227778384487,37.723635442586904,721.9726227481566,898.0183515261888,4.829587549080352,24.0,low,0,22.915169281511922,7.546268666528954,confined,47.1650774647881,poor,71.62403652090605,71.83532928447461
13.061326825249576,77.69789768588213,3,gravel,industrial,4822.353561509324,36.105750124339096,876.7367935375979,898.5885606189613,4.795194274261474,53.0,low,0,25.627115433422027,14.24147949136699,unconfined,47.45014953602262,moderate,56.10217810149064,92.76151816720343
12.825234256105322,77.4411543577495,2,loam,natural,302.7681751847339,8.981847503049217,1002.8788988277588,856.5851787410672,0.4137437508445756,18.0,high,1,20.997309723438825,73.25947261641129,unconfined,22.25864157508462,good,107.87333682634817,17.106236314113556
13.021974540063683,77.71708936369012,3,sand,industrial,3228.2362154510547,30.138397253421136,836.7740249818064,941.6756003118746,3.074657123729218,36.0,low,0,29.2195563013275,10.744284830031445,unconfined,39.41532634458318,moderate,84.0030697873978,76.60402853414485
13.083443440031713,77.53595399247071,3,sand,urban,4432.635743023755,32.596413088694156,705.0697208527877,930.081809985975,2.448198165361317,34.0,low,0,21.407704577712135,11.956402157189359,unconfined,44.00760773921395,moderate,70.35825310445601,67.81157543804207
12.825267534783665,77.46644119878853,2,silt,agricultural,434.3303711642064,6.724972317486763,1107.0140665228348,845.1130069797841,1.0199701586269942,26.0,high,1,22.248968057304072,77.72949065022287,confined,21.26069455583835,good,172.6225791870277,14.967190193180775
13.008448011483924,77.3802096232224,2,loam,natural,232.87641324624184,8.27387133409266,994.8303934640911,871.8699265972796,0.9211651013893332,16.0,high,1,25.58134158128215,71.37182085418765,unconfined,21.67011629270827,good,111.00582004376216,11.99615683643593
12.895779510461034,77.5763050960004,4,loam,mixed,2387.2361149475905,13.833979040230625,811.1481707174884,858.6235498780761,2.7022804873521973,75.0,low,1,27.640930002129814,27.367490151694682,unconfined,23.093987145254722,moderate,80.49327739505479,118.91099692520567
12.897819179506776,77.40776556793318,2,loam,natural,408.4491263407546,7.816569589914164,1082.9438284644352,849.2367048701249,1.8600107555821452,42.0,high,1,26.19351305936299,71.3908460686729,unconfined,19.263737968061594,good,144.33067933697404,10.829954949615157
12.97930734645565,77.3918171062816,2,loam,natural,361.86027474638183,7.006895217785981,972.2411448219519,819.231577278435,0.7671347820145842,28.0,high,1,22.32133912800156,51.20834488206164,unconfined,13.777604436945378,good,105.79986544570286,14.137844667717395
13.043201315081243,77.44451826867798,2,loam,natural,160.63802992003974,8.388841972623352,1016.042172615564,846.3936263454891,0.9834758860379789,30.0,high,1,20.009430425274903,61.59246685491743,confined,18.99406382157425,,154.4801978275977,23.90257124646965
12.994120384740238,77.62330120134341,3,sand,industrial,4627.649250551171,36.48943035209098,716.1161624573027,874.5818587022575,4.688708747438399,54.0,low,0,27.57150580307439,9.063230318455792,confined,51.302713263475404,,54.140213735727286,52.17600926778814
12.94141632813218,77.56777673595717,4,loam,mixed,2078.189105472017,11.14894453732395,829.432650218989,891.4842149851654,2.4201234232351845,85.0,low,1,29.852073259110938,23.336764688416693,unconfined,21.332095689349174,moderate,91.38598738955041,108.03116585163194
12.964803056151379,77.46520297349878,2,loam,natural,212.98897054800148,8.88798334763301,989.3931706487531,833.5406813496347,0.0073126226892985535,30.0,high,1,28.099131203060907,50.692564416553104,unconfined,23.16436633953448,good,163.19574653900287,15.21460096707564
13.186161579555964,77.59557916027678,3,sand,industrial,3275.684556313082,30.805930635806146,717.9519001120315,945.2264014533372,2.9601786925507474,30.0,low,0,24.60206618156615,6.333812366377428,unconfined,39.87927984083875,poor,77.84837668802243,67.49365453500769
12.827405913580124,77.59976311704669,4,loam,mixed,1075.1421807978147,17.175634513004088,982.1652529372631,853.3055290094711,1.2653227258083777,94.0,low,0,29.037672613991067,33.0924299159411,unconfined,32.1640827848504,moderate,56.67345022348295,135.38117809630478
13.021699453029633,77.69247128540668,3,gravel,industrial,2383.6004036672525,28.626034126820294,701.2094086367957,913.154437867616,2.689148851049695,43.0,low,0,24.0984767311835,13.022888163636875,unconfined,39.41823447909587,poor,64.37285567520415,81.3182172238329
13.074457992248227,77.66045435078232,3,sand,industrial,4296.640251547582,27.5808097076607,796.7720437728623,904.2940444489328,2.598714847687816,29.0,low,0,25.249340842434677,14.882034927269741,unconfined,33.003499650020046,moderate,74.64379485676497,72.27005388937546
12.768755960092085,77.67418416004675,4,sand,mixed,1000.0232695107322,17.42640905627289,824.6494916265103,812.93806169667,0.113353519787039,63.0,low,0,24.77129767395683,26.927270062169885,unconfined,28.29395702318677,good,81.6641756819844,86.42833154986123
12.842064486003894,77.72174303008444,1,clay,urban,7082.829142411461,19.731097753500094,861.5358178955897,887.582121900794,3.573478900279042,187.0,moderate,0,24.47623872665525,15.993792222611017,confined,27.47682471029606,good,59.16153593710778,161.91496593147332
13.157685278213169,77.67500788917339,3,sand,urban,3567.5305432567657,36.26379926033719,885.2119119636532,859.9146112277624,2.787530871449497,24.0,low,0,27.751907692939056,14.37144966815122,unconfined,41.588612480696135,moderate,50.44331390668117,58.185482625452515
12.919535406054532,77.38288300244713,2,loam,natural,121.85376800038892,7.405611993619711,948.5083659821961,862.2954044183382,0.10469435686262618,50.0,high,1,25.26768907269492,55.01125344014458,unconfined,20.614145040566346,good,134.47601872692957,13.063453754464597
12.848657960772515,77.75956982651896,1,clay,urban,9865.390814861665,26.44262922850614,993.1664639436665,894.6874195200439,1.9239172421122546,124.0,moderate,0,23.16717122025216,17.176455863427428,unconfined,34.1999255983137,good,74.14357272781217,166.39960174596078
13.052590220811126,77.694997347852,3,sand,urban,2678.375993749016,26.16936562978968,741.1588753978843,927.7984971570937,4.40574185850838,54.0,low,0,22.581581676584783,12.549787331491633,confined,39.13485117025466,poor,59.221675279840156,95.60299489105037
13.019143722381886,77.49562788629864,3,sand,urban,2912.596158908843,28.34527774645214,848.3132216933659,872.047048099937,4.55446754493964,37.0,low,0,20.377473169674335,5.8897553586933835,unconfined,36.22745357601081,poor,74.60827529276028,73.02967183852611
12.815241768964396,77.72858341284312,1,loam,urban,6519.712561275137,21.141179486632225,909.3354529794624,866.4566058429335,2.9322649807732106,162.0,low,0,25.83195161883046,18.61249385183065,unconfined,28.084443025369968,moderate,66.92429292846344,104.0995910608114
12.97033285818138,77.57537300193128,4,loam,mixed,1460.8333242346998,9.688153219022421,976.8957455193519,840.6332230963768,1.2482120112260584,94.0,low,1,22.299614154010342,36.262100942216875,unconfined,24.427508960066696,good,72.75448330532039,141.62084021929786
13.114883199319864,77.62063529493298,3,sand,industrial,2004.4214662589343,24.367894409164226,810.7986511006262,942.6585383218381,4.933561080505346,37.0,low,0,21.481339220163832,5.3340300657743445,confined,32.98434768671442,poor,67.3728875289297,53.3486883061787
13.038056418570084,77.55274109632167,3,gravel,industrial,4188.034382263989,18.265968124181565,806.9118438312618,921.0421815012412,2.6016939787642097,41.0,low,0,26.538299638276776,5.910844148800515,unconfined,29.27973023861317,moderate,81.42339248934,93.37566213507935
13.167573258674643,77.49497581785934,3,gravel,urban,4900.5364993978565,39.56709574113714,739.09160007368,891.8923624792918,2.6460778485638254,23.0,low,0,26.812092578215488,5.491268938918523,unconfined,50.666910669281854,poor,52.14485054967859,69.59096866114655
12.816393442127975,77.54616978748966,2,silt,agricultural,189.717393314018,9.773063433089884,949.8688086154976,851.727216975431,0.5837343540727995,10.0,high,1,27.52154892257666,60.042305953980865,confined,20.377798254824903,good,117.09052899442736,24.615781544923585
12.94764623637249,77.731786394406,1,loam,urban,8315.235959017113,23.299281571850912,983.2978302231029,858.4213011177098,1.6910292731243493,131.0,low,0,25.035768963385916,15.092889906799261,confined,37.446239007063056,good,71.63754345554997,154.2797379456452
13.192541997357042,77.59206088416616,3,sand,industrial,4225.688980876145,34.56741708679292,765.5676397700068,948.4575896376114,3.1380967946125597,47.0,low,0,28.940546052038865,10.323477279546289,unconfined,46.31182780046161,poor,67.81483577759283,97.85424087221094
13.122373163367472,77.543382268818,3,sand,urban,4545.276137271574,26.9161219682085,774.4164509925791,916.6407304694919,4.732502680969262,26.0,low,0,29.36342753398228,7.6766675976944265,unconfined,35.9534520092578,moderate,69.58159779769085,94.93702725429891
12.99921057090988,77.71465328572258,1,clay,urban,7113.145985068046,31.499544921106708,951.9647316856776,878.5404068463422,3.461391362514297,119.0,moderate,0,28.073709397924894,19.115968865602742,unconfined,45.12334876634945,moderate,90.18803474402398,147.03300883047672
12.968640198115681,77.41417708356086,2,loam,natural,221.1723622561717,8.829023949681874,1001.6470447268422,858.5808394215244,0.8238930972245273,26.0,high,1,26.35593482008187,61.0478836961574,unconfined,15.639652940841518,good,188.63316582473658,37.83292924095274
13.021875667485121,77.58521226425651,3,sand,industrial,2975.8854020690933,37.9829168599463,890.4124893278006,860.9482366068994,4.803232383713644,46.0,low,0,23.037209535911888,5.455501559653525,confined,48.425284436050475,moderate,62.4334391748785,79.02146261717061
13.185784893877347,77.60903578083892,3,gravel,industrial,4137.863999295539,26.902893372512967,847.5855537997601,946.5836668807583,2.145392697427467,48.0,low,0,29.829449216202214,8.002271115413864,unconfined,41.40839709195053,poor,91.81955301431528,84.67307895315838
12.977277331994317,77.5068159511547,4,clay,mixed,2633.558933011272,17.167424163302478,919.485848514684,817.4784987883365,0.6308285337055841,59.0,low,0,22.741361671919385,30.622188450883108,confined,28.421400462106604,good,72.93949326451789,138.0529222043468
13.194924913715615,77.60604941946214,3,gravel,urban,2544.841903269808,24.40204500548931,876.1790321089505,914.8030318055214,3.697665815305277,24.0,low,0,22.02656921990431,9.08221822588232,unconfined,37.57172951023807,moderate,63.69103096431104,51.72469144342969
12.787443524315103,77.6084215778766,4,clay,mixed,1741.8820163155306,19.164355220825797,809.9211816698966,824.545446253893,1.8466578695795375,97.0,low,0,24.421541137865827,25.476850381985184,unconfined,30.699962476277726,good,99.27280355023392,102.80318977495283
12.86283382789381,77.5792271390697,4,clay,mixed,2803.8803934983,9.799923974625152,851.4125384378417,871.7561382648536,0.11867251968783943,63.0,low,1,20.568405707123883,22.626464995286348,unconfined,23.193632610004055,good,91.24008957170837,147.1530375763707
12.87068740227511,77.50014084162126,2,loam,agricultural,422.6774078778957,8.006751276141964,1039.510900266273,877.6821367240282,0.8060775158142643,44.0,high,1,29.784944646717907,74.57493500288689,unconfined,22.451630074594398,good,199.42533190865362,47.973452340996964
12.93164300163059,77.4152663440191,2,silt,natural,493.94336110499034,8.075397205905865,968.0935618414563,867.3419728911433,1.2983079296617455,45.0,high,1,25.884335564164246,79.88435726372576,unconfined,15.804614481233234,good,116.81907844282546,10.448835599098501
12.913413787182018,77.63006570202909,4,loam,mixed,2508.4965193641615,16.503930912677948,948.7810374604304,861.4499460255192,2.094211639210205,89.0,low,0,25.569520916641753,26.59084267047764,unconfined,23.200541725245138,,57.19213369739293,94.10080909456563
13.089148476650882,77.64543897812287,3,sand,urban,3179.5856030837667,22.121969420153825,883.841606210745,939.2469093952012,3.9144197075488076,,low,0,26.5579627989972,8.816210441766039,unconfined,31.961876923479224,,75.16889764721196,99.68850211721814
12.947015859546706,77.5553358311285,4,clay,mixed,2181.2756679892755,17.86479215380331,884.7540239861846,807.8626710989759,0.9616896730827736,91.0,low,0,24.970236477772065,32.36075049353914,unconfined,29.88341642204547,moderate,81.9321880017277,114.49775531296402
12.990887465772055,77.78381503319703,1,clay,urban,8305.071271236602,17.74028979812665,868.426520022379,883.0914765780195,1.374080494391638,191.0,moderate,0,20.320635170945415,17.18441474735541,unconfined,25.01220232994881,good,58.55300462666758,157.28660039668526
13.131018317586392,77.6189368241855,3,gravel,urban,2235.367448951372,30.77679843910906,892.3101464275132,874.8287479630847,3.2813373392580023,45.0,low,0,26.123112888403966,8.920295348035912,unconfined,35.81781294341073,poor,93.02153340442713,58.32100927612262
13.132460975356553,77.67953852354132,3,sand,urban,3633.4908773115953,24.453521582461697,788.9704865655082,948.8013962065422,2.3862633121041665,35.0,low,0,27.161738769564305,14.049295169818151,unconfined,32.88287274082875,moderate,76.60067393316817,94.71678043792647
13.093867800758929,77.4491151898317,3,gravel,urban,4127.962485417829,26.144328340425417,797.8096800898567,888.9389779666874,4.842870975562001,33.0,low,0,24.16749060624053,10.600039892289184,unconfined,40.8329216951033,poor,70.54709166103237,61.56321498245565
13.137374819111024,77.73985401916781,3,gravel,urban,2501.963912003181,30.929170834562488,770.3299744683811,923.2612699240399,3.425512598067885,26.0,low,0,27.57295572071193,9.50390076405931,unconfined,42.87884544062096,moderate,80.10268364635226,59.48238150097683
13.05763438774349,77.6966999296337,3,gravel,urban,4341.895152276671,26.966585091047843,881.9096946024276,918.4725163881004,2.9517775230706027,41.0,low,0,22.270012993384206,11.466727531599052,unconfined,35.97983953046008,poor,81.74768564861446,61.40612016601641
12.820723123870955,77.75404759803851,1,clay,urban,7918.863902570558,18.68098906442438,913.7910966563702,871.2081237477378,4.0652162844756,159.0,moderate,0,22.21276591066184,19.52803848249173,unconfined,25.606750037892784,good,52.13916404918971,191.96217026410088
12.87502576635141,77.53169325819911,2,silt,agricultural,480.88871427903786,5.52903498478297,1128.6523761544934,823.8997680211552,0.9958971851645277,24.0,high,1,21.61416987687574,73.83656883265117,unconfined,14.08993172233044,good,199.98926667050495,38.11386828707397
12.902389824461423,77.39810547485608,2,loam,natural,116.96891928275667,6.786427668223914,1143.542015505266,828.1284563553035,0.6200680480249001,29.0,high,1,23.71994759789162,51.20039391605373,unconfined,13.484822001236394,good,136.39195768044755,40.743855779611
13.13529763730062,77.60320723872069,3,sand,urban,2795.978412666401,35.145659565510016,768.3698083834516,891.1127278259379,4.435903227172405,37.0,low,0,28.470120353890835,8.323099107399596,confined,41.20871777863953,moderate,53.07713234549481,68.85181790921264
12.930239597346107,77.65091966649504,4,sand,mixed,2203.107758599648,18.082043829309526,886.738866264076,823.4325065650527,2.601456453003366,82.0,low,0,28.27912062149064,29.410893699024456,unconfined,32.149467555035066,moderate,92.61615873877577,143.64239104513928
12.812985810710972,77.44761326605148,2,silt,agricultural,218.62396488237226,4.899282827490573,1154.5415323218795,801.9651482746848,1.346016332577354,46.0,high,1,23.82824207963504,59.43552716627316,unconfined,19.87578621124531,good,199.30186792123123,41.576318093575594
13.07807619026658,77.51604084324137,3,gravel,urban,4143.272492213727,27.862078151188022,772.6510703351621,937.9393056807196,2.140893267223002,28.0,low,0,25.891187359802366,12.001875608304566,unconfined,34.503222547145924,poor,90.8179254608045,87.52986812536606
12.856004681243308,77.75178703870922,1,clay,urban,8795.026412609655,16.832528938960266,958.7870266903702,946.5609831380884,3.2652915206661284,146.0,moderate,0,27.208163164749156,18.262691498625813,confined,22.377754527743065,moderate,92.59412449299228,197.09402836729515
12.763197392198766,77.63522268648344,4,sand,mixed,1205.031928132949,9.991114903649796,988.1984645148874,834.1570387031568,2.289884735991845,57.0,low,0,22.41206774628023,34.62690190370543,unconfined,18.28842597511192,good,81.29675571097255,105.6337781555344
13.062623909436985,77.75450941982585,3,gravel,urban,3541.563392620303,30.434379494119668,824.6420746136014,883.8506879425473,2.4095090362507463,46.0,low,0,21.68141085894747,14.893332868282753,unconfined,40.050971301733824,moderate,96.11627891104663,80.54868233979406
12.917714276182297,77.66927349127744,4,clay,mixed,2017.7811111821118,15.374431533072997,948.3254574903777,800.7091812774371,0.6860122541538101,86.0,low,0,29.720959932123108,25.450952957860583,unconfined,22.422644003831543,good,51.78692758637338,143.69507892840514
12.9817296348393,77.77428338911085,1,clay,urban,6846.403851077705,18.300270539771628,961.019462408227,918.0250688330374,4.529980420272546,210.0,moderate,0,26.175573132096183,18.749894950244215,unconfined,26.314519657757213,moderate,88.33619314771005,179.08889431859524
12.910192942817748,77.556527783533,4,sand,mixed,2865.849725139344,11.306889013491235,969.0079297793285,882.5439895748628,0.06036516555922211,64.0,low,0,29.81415721833664,35.33245330348972,confined,18.31559637040781,good,83.53551141670377,119.43652707579305
12.985172594812685,77.60334011241561,4,clay,mixed,2655.0126397464423,9.339760400521483,879.0106675713591,814.6608300360003,2.258181413477928,98.0,low,1,23.37755987132229,27.243575151162922,unconfined,22.082366084845994,moderate,52.47924852620011,85.33495793461393
12.81575657462604,77.53347407732358,2,loam,agricultural,378.8837527638547,9.156434212724852,915.3790377527995,815.9666349367151,0.9475465850288458,13.0,high,1,27.030316999741316,72.02373630970907,unconfined,21.28221364519746,good,154.39735789764794,36.10893758222693
13.151084669342413,77.62463945987042,3,gravel,urban,4142.979907204993,39.49381192097103,780.3752542473479,929.0083249971437,3.3403164765188205,45.0,low,0,22.226036365412376,6.040759564182469,confined,50.84332707858084,moderate,75.75301728789347,76.32777784339261
13.16105950486195,77.61020969949932,3,sand,urban,3385.1484314393574,,834.7512459568179,911.6290748354145,2.0212895974846616,22.0,low,0,22.61200171273913,12.893334823405525,unconfined,30.20455460509934,poor,84.57671125384883,59.20902307423132
12.843154154129145,77.59169377025239,4,sand,mixed,2841.989042193152,11.363341145882364,890.0700771561585,804.4860557627717,2.4581946928994785,95.0,low,0,25.11902121269624,30.646612051742053,unconfined,25.453750559024726,good,53.876570580458626,141.75771863398182
12.82421936258877,77.70335879670937,1,loam,urban,8472.977136266427,33.66815077071271,949.7926301720797,912.2546990462282,2.439299602546266,160.0,low,0,23.196181255080713,12.922901727092531,unconfined,48.36347618606291,good,90.2639392664206,134.3248594898743
12.895595179462164,77.424173871579,2,silt,agricultural,391.59242466232655,9.312142357138638,1007.0947288405991,830.8917722843767,1.0815312626010858,37.0,high,1,21.676215638405843,69.6733190535254,unconfined,16.048535483392758,good,113.94034420115047,25.499195740691878
13.022522174399235,77.54692132374137,3,gravel,industrial,4585.072711362036,27.283663355339876,826.9488282208059,886.8725155470846,4.0319020590069785,53.0,low,0,22.62880701989326,11.41619998714409,unconfined,34.513789769458654,poor,70.93323067309363,83.62007743982053
13.08750334601494,77.59909375127567,3,sand,urban,2822.214768026573,21.01244944538148,737.283960970795,926.9731418296881,4.107888729313747,27.0,low,0,20.357483944658647,7.094862227195997,unconfined,31.268759725385177,moderate,94.0644003750818,74.43993710206205
13.109854944310742,77.41614114360873,3,sand,urban,4421.212711600108,20.04685864884835,849.8738873289914,931.0935192672611,4.867940176478217,22.0,low,0,27.044236214774866,5.303974148115262,unconfined,25.959364341670803,moderate,78.02658027477482,54.46405381395747
12.815495112605717,77.44631129752655,2,silt,agricultural,178.09624118259683,7.152032934918005,1063.7087906439078,840.0356626839831,1.0626799064732182,45.0,high,1,24.921166570858617,63.00867760705022,confined,16.516516923149133,good,137.95909137547343,25.49766469420939
12.968273140143488,77.38857693063599,2,silt,agricultural,238.13678089795513,6.890327965510243,961.2193165639802,894.7152936006355,0.7994391019488551,23.0,high,1,20.942430664045258,67.08535608033264,confined,17.708240613287344,good,104.82022420458368,13.778644717529325
12.979639408833384,77.4192462444621,2,loam,natural,234.2441817079371,,987.5733520493421,840.6462717952072,1.9074072529834158,15.0,high,1,21.716939931284912,76.29815835111795,unconfined,15.049881547498792,good,167.22735172017218,17.63001612493525
12.873568339725777,77.57701150888872,4,clay,mixed,2957.050936778281,14.745414393221441,949.7217417163665,877.183603523011,1.9263307050765635,73.0,low,1,21.02534538112644,38.56433591295189,unconfined,23.0545002240017,,99.3273382653392,80.50221068453178
